course_url,Skills,Course URL,Course Name,Learning Product Type,Course Provided By,Course Rating,Course Rated By,Enrolled Student Count,Course Difficulty,Description
https://www.coursera.org/learn/game-theory-1,"Game Theory,Backward Induction,Bayesian Game,Problem Solving",https://www.coursera.org/learn/game-theory-1,Game Theory,COURSE,Stanford University,4.6,2977,270k,Beginner,"Popularized by movies such as ""A Beautiful Mind,"" game theory is the mathematical modeling of strategic interaction among rational (and irrational) agents. Beyond what we call `games' in common language, such as chess, poker, soccer, etc., it includes the modeling of conflict among nations, political campaigns, competition among firms, and trading behavior in markets such as the NYSE. How could you begin to model keyword auctions, and peer to peer file-sharing networks, without accounting for the incentives of the people using them? The course will provide the basics: representing games and strategies, the extensive form (which computer scientists call game trees), Bayesian games (modeling things like auctions), repeated and stochastic games, and more. We'll include a variety of examples including classic games and a few applications.You can find a full syllabus and description of the course here:  http://web.stanford.edu/~jacksonm/GTOC-Syllabus.html 

There is also an advanced follow-up course to this one, for people already familiar with game theory:  https://www.coursera.org/learn/gametheory2/

You can find an introductory video here:  http://web.stanford.edu/~jacksonm/Intro_Networks.mp4"
https://www.coursera.org/specializations/effective-business-communication,"Business Writing,Presentation,Graphic Design,Writing,Grammar,Communication,Graphics,Typography,Public Speaking",https://www.coursera.org/specializations/effective-business-communication,"Effective Communication: Writing, Design, and Presentation",SPECIALIZATION,University of Colorado Boulder,4.7,2903,110k,Beginner,"Over seventy companies and tens of thousands of students worldwide have used Effective Communication to deliver ideas powerfully in the workplace. By taking Business Writing, Graphic Design, and Successful Presentation, youâll hone your written, visual, and verbal business presentation skills. You'll learn to write well-organized, clear business documents; to design elegant presentation slides, reports, and posters; and to present and speak with confidence and power. In the final Capstone Project, you'll develop a portfolio of workâincluding a memo, a slide deck, and a presentationâto showcase your communication skills and represent your personal brand. The Effective Communication Specialization takes you on a journey of self realization. Youâll learn that excellence in communication involves the ability to express who you areâyour best selfâin everything you do.

What our students say:

""A life-changing specialization.""

""Simple yet powerful rules.""

""Essential for everyone."""
https://www.coursera.org/specializations/introduction-intellectual-property,"Brand Management,Strategic Thinking,Planning,Intellectual Property,Business Strategy,Asset Management,Value Proposition,Copyright,Copyright Protection,Fair Use,Marketing,Strategic Planning",https://www.coursera.org/specializations/introduction-intellectual-property,Intellectual Property Law,SPECIALIZATION,University of Pennsylvania,4.8,357,9.2k,Intermediate,"Intellectual property is the currency of the tech world. The pharmaceutical patent for Lipitor generated over $100 billion in revenue, the copyright for the Harry Potter franchise has generated over $25 billion to date, and the trademarked brands of the worldâs largest tech companies now eclipse $100 billion in value. But what makes these intangible assets so valuable?

Through the courses in this specialization, you will learn the differences between the various forms of U.S. intellectual property rights, including patents, copyrights, and trademarks, and their various applications to human innovations. Drawing from that knowledge, you will then work to develop a trademark strategy for a company, analyze a patent document, and address a copyright cease-and-desist request. After completing these hands-on projects, you will have the necessary framework to craft integrated intellectual property strategies tailored to an organizationâs core business goals."
https://www.coursera.org/learn/computer-networking,"Domain Name System (DNS),Ipv4,Network Model,Troubleshooting",https://www.coursera.org/learn/computer-networking,The Bits and Bytes of Computer Networking,COURSE,Google,4.7,13998,130k,Beginner,"This course is designed to provide a full overview of computer networking. Weâll cover everything from the fundamentals of modern networking technologies and protocols to an overview of the cloud to practical applications and network troubleshooting. By the end of this course, youâll be able to:
â describe computer networks in terms of a five-layer model
â understand all of the standard protocols involved with TCP/IP communications
â grasp powerful network troubleshooting tools and techniques
â learn network services like DNS and DHCP that help make computer networks run
â understand cloud computing, everything as a service, and cloud storage"
https://www.coursera.org/learn/open-source-tools-for-data-science,Missing,https://www.coursera.org/learn/open-source-tools-for-data-science,Tools for Data Science,COURSE,IBM,4.6,17360,120k,Beginner,
https://www.coursera.org/learn/science-exercise,"Training,Nutrition,Fitness And Nutrition,Public Health",https://www.coursera.org/learn/science-exercise,Science of Exercise,COURSE,University of Colorado Boulder,4.8,1732,150k,Beginner,"Learners who complete Science of Exercise will have an improved physiological understanding of how your body responds to exercise, and will be able to identify behaviors, choices, and environments that impact your health and training. You will explore a number of significant adjustments required by your body in order to properly respond to the physical stress of exercise, including changes in carbohydrate, fat and protein metabolism, nutritional considerations, causes of muscle soreness & fatigue, and the effectiveness and dangers of performance enhancing drugs. Active learning assessments will challenge you to apply this new knowledge via nutrition logs, heart rate monitoring, calculations of your total daily caloric expenditure and body mass index (BMI). Finally, learners will examine the scientific evidence for the health benefits of exercise including the prevention and treatment of heart disease, diabetes, cancer, obesity (weight loss), depression, and dementia."
https://www.coursera.org/specializations/data-science-statistics-machine-learning,"Machine Learning,Github,R Programming,Regression Analysis,Data Visualization (DataViz),Statistics,Statistical Inference,Statistical Hypothesis Testing,Model Selection,Generalized Linear Model,Linear Regression,Random Forest",https://www.coursera.org/specializations/data-science-statistics-machine-learning,Data Science: Statistics and Machine Learning,SPECIALIZATION,Johns Hopkins University,4.4,5892,220k,Intermediate,"Build models, make inferences, and deliver interactive data products.

This specialization continues and develops on the material from the Data Science: Foundations using R specialization. It covers statistical inference, regression models, machine learning, and the development of data products. In the Capstone Project, youâll apply the skills learned by building a data product using real-world data. At completion, learners will have a portfolio demonstrating their mastery of the material.

The five courses in this specialization are the very same courses that make up the second half of the Data Science Specialization. This specialization is presented for learners who have already mastered the fundamentals and want to skip right to the more advanced courses."
https://www.coursera.org/specializations/immunology,Missing,https://www.coursera.org/specializations/immunology,Fundamentals of Immunology,SPECIALIZATION,Rice University,4.7,576,22k,Intermediate,
https://www.coursera.org/specializations/six-sigma-fundamentals,"Project Management,Lean Six Sigma,Binomial Distribution,Six Sigma,Process Improvement,Lean Methods,Statistics,Data Analysis,Causality",https://www.coursera.org/specializations/six-sigma-fundamentals,Six Sigma Yellow Belt,SPECIALIZATION,University System of Georgia,4.6,2618,40k,Beginner,"This specialization is for you if you are looking to learn more about Six Sigma or refresh your knowledge of the basic components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.

In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers the introductory level content (at the ""yellow belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is a second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma Fundamentals

Course #2 - Six Sigma Tools for Define and Measure

Course #3 - Six Sigma Tools for Analyze

Course #4 - Six Sigma Tools for Improve and Control

At the end of Course #4 (Six Sigma Tools for Improve and Control), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma. However, successful completion will assist in better preparation for such professional accreditation testing."
https://www.coursera.org/learn/american-law,"American Law,Common Law,Law,Constitution",https://www.coursera.org/learn/american-law,An Introduction to American Law,COURSE,University of Pennsylvania,4.8,2742,110k,Beginner,"This course will give you a glimpse into six different areas of American law: Tort Law, Contract Law, Property, Constitutional Law, Criminal Law, and Civil Procedure. You will gain insight into the complexities and dilemmas that arise from the application of law in different settings, and what is distinctive about American approaches."
https://www.coursera.org/specializations/iot,"Arduino,Python Programming,Internet Of Things (IOT),Raspberry Pi,Microcontroller,Embedded System Design,Wireshark,C Programming,Debugging,Computer Programming,Application Programming Interfaces (API)",https://www.coursera.org/specializations/iot,An Introduction to Programming the Internet of Things (IOT),SPECIALIZATION,"University of California, Irvine",4.6,11004,280k,Beginner,"Design, create, and deploy a fun IoT device using Arduino and Raspberry Pi platforms.

This Specialization covers embedded systems, the Raspberry Pi Platform, and the Arduino environment for building devices that can control the physical world. In the final Capstone Project, youâll apply the skills you learned by designing, building, and testing a microcontroller-based embedded system, producing a unique final project suitable for showcasing to future employers. Please note that this specialization does not offer discussion forums."
https://www.coursera.org/specializations/scala,"Scala Programming,Parallel Computing,Apache Spark,Functional Programming,Recursion,Array Programming,Streams,Functional Design,Reactive Programming,Data Structure,Data Parallelism,Parallel Algorithm",https://www.coursera.org/specializations/scala,Functional Programming in Scala,SPECIALIZATION,École Polytechnique Fédérale de Lausanne,4.7,9254,220k,Intermediate,"Discover how to write elegant code that works the first time it is run.

This Specialization provides a hands-on introduction to functional programming using the widespread programming language, Scala. It begins from the basic building blocks of the functional paradigm, first showing how to use these blocks to solve small problems, before building up to combining these concepts to architect larger functional programs. You'll see how the functional paradigm facilitates parallel and distributed programming, and through a series of hands on examples and programming assignments, you'll learn how to analyze data sets small to large; from parallel programming on multicore architectures, to distributed programming on a cluster using Apache Spark. A final capstone project will allow you to apply the skills you learned by building a large data-intensive application using real-world data."
